SKU,UPC Code,Product Description,Brand,Retail Price,Product URL,Image URL,Category,Subcategory,
227138,,Creative Stage Air Compact Multimedia Under Monitor Soundbar,Creative Labs,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=227138,https://www.asipartner.com/ocadmin/images/original/227138.jpg,Speakers,Speakers,
247952,,Creative Headset 51EF0880AA000 SXFI Gamer USB-C Gaming Headset Retail,Creative Labs,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=247952,https://www.asipartner.com/ocadmin/images/original/247952.jpg,Headphones,Headphones,
137748,,Adesso Keyboard AKB-440UB SlimTouch Desktop Full Size Touchpad Keyboard Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=137748,https://www.asipartner.com/ocadmin/images/640_480/137748.jpg,Keyboards,USB Keyboard,
137754,,Adesso Keyboard AKB-410UB USB Mini SlimTouch Touchpad Black Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=137754,https://www.asipartner.com/ocadmin/images/640_480/137754.jpg,Keyboards,USB Keyboard,
137782,,Adesso Keyboard AKB-110B USB & PS 2 EasyTouch Mini Keyboard Black Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=137782,https://www.asipartner.com/ocadmin/images/640_480/137782.jpg,Keyboards,USB Keyboard,
141497,,Adesso Keyboard AKB-132UB USB Desktop Multimedia Keyboard Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=141497,https://www.asipartner.com/ocadmin/images/640_480/141497.jpg,Keyboards,USB Keyboard,
146720,,Adesso Mouse iMouse E1 USB 6Buttons Vertical Ergonomic Illuminated Mouse RTL,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=146720,https://www.asipartner.com/ocadmin/images/640_480/146720.jpg,Mouse,USB Mice,
146723,,Adesso Mouse iMouse E10 2.4GHz RF Wireless Vertical Ergonomic Mouse Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=146723,https://www.asipartner.com/ocadmin/images/640_480/146723.jpg,Mouse,Cordless Mouse,
158479,,Adesso Keyboard AKB-150EB USB Tru-Form 150 3-Color Illuminated Ergonomic KB,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=158479,https://www.asipartner.com/ocadmin/images/640_480/158479.jpg,Keyboards,USB Keyboard,
169106,,Adesso Keyboard AKB-510HB SlimTouch 11.25W Mini Multimedia KB w 2xUSB Hubs,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=169106,https://www.asipartner.com/ocadmin/images/640_480/169106.jpg,Keyboards,USB Keyboard,
173462,,Adesso AKB-625UB EasyTouch 625 USB Compact Mechanical Gaming Keyboard Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=173462,https://www.asipartner.com/ocadmin/images/640_480/173462.jpg,Keyboards,USB Keyboard,
193250,,Adesso Mouse IMOUSE W3 1000 DPI USB Waterproof w Magnetic Scroll Wheel Mouse,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=193250,https://www.asipartner.com/ocadmin/images/original/193250.jpg,Mouse,USB Mice,
193251,,Adesso Mouse IMOUSE S200B Bluetooth Ergo Mini Mouse w 1000 1500 2000 DPI Switch,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=193251,https://www.asipartner.com/ocadmin/images/original/193251.jpg,Mouse,USB Mice,
193690,,Adesso Keyboard AKB-630UB Antimicrobial Waterproof USB Keyboard Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=193690,https://www.asipartner.com/ocadmin/images/original/193690.jpg,Keyboards,USB Keyboard,
194848,,Adesso Mouse IMOUSE E90 Wireless Left-Handed Vertical Ergon Mouse w DPI Switch,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=194848,https://www.asipartner.com/ocadmin/images/original/194848.jpg,Mouse,Cordless Mouse,
195669,,Adesso Mouse IMOUSE E30 2.4 GHz Wireless Vertical Programmable Mouse Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=195669,https://www.asipartner.com/ocadmin/images/original/195669.jpg,Mouse,Cordless Mouse,
195672,,Adesso Mouse IMOUSE E7 Left-Handed USB Vertical Programmable Gaming Mouse RTL,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=195672,https://www.asipartner.com/ocadmin/images/original/195672.jpg,Mouse,USB Mice,
195677,,Adesso Mouse IMOUSE E9 Left-Handed Vertical Ergonomic Mouse w DPI Switch Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=195677,https://www.asipartner.com/ocadmin/images/original/195677.jpg,Mouse,USB Mice,
200670,,Adesso Keyboard AKB-132HB Multimedia Desktop Keyboard with 3-Port USB Hub RTL,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=200670,https://www.asipartner.com/ocadmin/images/original/200670.jpg,Keyboards,USB Keyboard,
200671,,Adesso Keyboard AKB-450UB Tru-Form Ergo USB Touchpad Keyboard Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=200671,https://www.asipartner.com/ocadmin/images/original/200671.jpg,Keyboards,USB Keyboard,
204355,,Adesso Keyboard WKB-1330CB 2.4GHz Wireless keyboard & Mouse Combo Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=204355,https://www.asipartner.com/ocadmin/images/original/204355.jpg,Keyboards,Keyboard/Mice Combo,
204358,,Adesso Mouse iMouse S50 2.4GHz Wireless Mini Optical Mouse Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=204358,https://www.asipartner.com/ocadmin/images/original/204358.jpg,Mouse,USB Mice,
207680,,Adesso KB WKB-4500UB Wireless Tru-Form Ergo Touchpad Keyboard Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=207680,https://www.asipartner.com/ocadmin/images/original/207680.jpg,Keyboards,Keyboard Cordless,
207682,,Adesso KB WKB-3150UB Wireless Ergo Mini Trackball Keyboard Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=207682,https://www.asipartner.com/ocadmin/images/original/207682.jpg,Keyboards,Keyboard Cordless,
207684,,Adesso KB WKB-1150CB Wireless Ergo Mini Keyboard&Mouse Combo Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=207684,https://www.asipartner.com/ocadmin/images/original/207684.jpg,Keyboards,Keyboard/Mice Combo,
207686,,Adesso MC IMOUSE G2 USB Ergonomic Optical Mouse Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=207686,https://www.asipartner.com/ocadmin/images/original/207686.jpg,Mouse,USB Mice,
207689,,Adesso MC IMOUSE S60B Wireless Programmable Mini Mouse Black Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=207689,https://www.asipartner.com/ocadmin/images/original/207689.jpg,Mouse,Cordless Mouse,
207690,,Adesso MC IMOUSE S60L Wireless Programmable Mini Mouse Blue Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=207690,https://www.asipartner.com/ocadmin/images/original/207690.jpg,Mouse,Cordless Mouse,
207693,,Adesso MC IMOUSE S60R Wireless Programmable Mini Mouse Red Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=207693,https://www.asipartner.com/ocadmin/images/original/207693.jpg,Mouse,Cordless Mouse,
212102,,Adesso MC IMOUSE S50R 1200DPI Optical 2.4GHz Wireless Mini Mouse Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=212102,https://www.asipartner.com/ocadmin/images/original/212102.jpg,Scanners,Cordless Mouse,
212103,,Adesso MC IMOUSE S50L 1200DPI 30ft 2.4GHz Wireless Mini Mouse Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=212103,https://www.asipartner.com/ocadmin/images/original/212103.jpg,Scanners,Cordless Mouse,
212104,,Adesso KB AKB-111UB USB SlimTouch Mini Keyboard Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=212104,https://www.asipartner.com/ocadmin/images/original/212104.jpg,Keyboards,USB Keyboard,
215317,,Adesso Headset Xtream H5 3.5 mm Y-Adapter Multimedia Headset w Microphone RTL,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=215317,https://www.asipartner.com/ocadmin/images/original/215317.jpg,Headphones,Headphones,
215321,,Adesso AC AUH-3070P 7PT USB 3.0 Hub AC Power Adapter w Power Switch w LED RTL,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=215321,https://www.asipartner.com/ocadmin/images/original/215321.jpg,Accessories,Accessories,
215323,,Adesso MC iMouse S8B USB Illuminated Mini Mouse Black w Retractable USB Cable,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=215323,https://www.asipartner.com/ocadmin/images/original/215323.jpg,Mouse,USB Mice,
215326,,Adesso MC iMouse S8L USB Illuminated Mini Mouse Blue w Retractable USB Cable,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=215326,https://www.asipartner.com/ocadmin/images/original/215326.jpg,Mouse,USB Mice,
215328,,Adesso MC iMouse S8R USB Illuminated Mini Mouse Red w Retractable USB Cable,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=215328,https://www.asipartner.com/ocadmin/images/original/215328.jpg,Mouse,USB Mice,
216183,,Adesso MC iMouse M20B Wireless USB 2.4GHz RF Ergonomic Optical Mouse Black RTL,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=216183,https://www.asipartner.com/ocadmin/images/original/216183.jpg,Mouse,USB Mice,
216185,,Adesso MC iMouse M6 USB Optical Scroll Mouse with 1000DPI Resolution Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=216185,https://www.asipartner.com/ocadmin/images/original/216185.jpg,Mouse,USB Mice,
216670,,Adesso MC iMouse V10R 2.4GHz RF Wireless mini mouse with Vertical Ergonomic,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=216670,https://www.asipartner.com/ocadmin/images/original/216670.jpg,Mouse,USB Mice,
216671,,Adesso KB WKB-1100CB 2.4Ghz wireless Mini Keyboard & mouse combo Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=216671,https://www.asipartner.com/ocadmin/images/original/216671.jpg,Keyboards,Keyboard/Mice Combo,
216675,,Adesso KB WKB-3500UB 2.4GHz Wireless Desktop Ergonomic Trackball Keyboard RTL,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=216675,https://www.asipartner.com/ocadmin/images/original/216675.jpg,Keyboards,USB Keyboard,
219317,,Adesso KB AKB-425UB EasyTouch 425 Rackmount Touchpad Keyboard USB Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=219317,https://www.asipartner.com/ocadmin/images/original/219317.jpg,Keyboards,USB Keyboard,
220050,,Adesso MC iMouse W4 USB Wired Waterproof Antimicrobial Optial Mouse w 1000 DPI,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=220050,https://www.asipartner.com/ocadmin/images/original/220050.jpg,Mouse,USB Mice,
220140,,Adesso KB AKB-425UB-MRP EasyTouch Touchpad Keyboard w  Rackmount 1U Design RTL,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=220140,https://www.asipartner.com/ocadmin/images/original/220140.jpg,Keyboards,USB Keyboard,
222406,,Adesso KB WKB-1600CB 2.4Ghz Wireless Slim Ergonomic Keyboard and Mouse Combo RTL,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=222406,https://www.asipartner.com/ocadmin/images/original/222406.jpg,Keyboards,Keyboard/Mice Combo,
222410,,Adesso KB WKB-4110UB Slim Touch Wireless Mini Touchpad Keyboard w GlidePoint,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=222410,https://www.asipartner.com/ocadmin/images/original/222410.jpg,Keyboards,USB Keyboard,
222411,,Adesso MC iMouse X1 Illuminated Gaming Mouse with RGB switchable color Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=222411,https://www.asipartner.com/ocadmin/images/original/222411.jpg,Mouse,USB Mice,
222415,,Adesso MC iMouse T30 2.4GHz Wireless Ergonomic programable Desktop Trackball,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=222415,https://www.asipartner.com/ocadmin/images/original/222415.jpg,Mouse,USB Mice,
222416,,Adesso MC iMouse T40 2.4GHz Wireless Ergonomic programable Desktop Trackball,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=222416,https://www.asipartner.com/ocadmin/images/original/222416.jpg,Mouse,USB Mice,
222421,,Adesso MC iMouse T50 2.4GHz Wireless Ergonomic programable Desktop Trackball,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=222421,https://www.asipartner.com/ocadmin/images/original/222421.jpg,Mouse,USB Mice,
233796,,Adesso MC IMOUSE S80B Wireless Fabric Optical Mini Mouse USB Black Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=233796,https://www.asipartner.com/ocadmin/images/original/233796.jpg,Mouse,USB Mice,
233797,,Adesso MC IMOUSE S80L Wireless Fabric Optical Mini Mouse USB Blue Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=233797,https://www.asipartner.com/ocadmin/images/original/233797.jpg,Mouse,USB Mice,
233798,,Adesso MC IMOUSE S80R Wireless Fabric Optical Mini Mouse USB Red Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=233798,https://www.asipartner.com/ocadmin/images/original/233798.jpg,Mouse,USB Mice,
237272,,Adesso KB AKB-640EB Multi-color Illuminated Mechanical Gaming Keyboard USB RTL,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=237272,https://www.asipartner.com/ocadmin/images/original/237272.jpg,Keyboards,USB Keyboard,
237274,,Adesso KB WKB-4050UB SlimTouch 4050 Wireless Keyboard with Built-in Touchpad,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=237274,https://www.asipartner.com/ocadmin/images/original/237274.jpg,Keyboards,USB Keyboard,
242125,,Adesso MC iMouse M6-TAA Desktop full size mouse 1000DPI 3Buttons USB Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=242125,https://www.asipartner.com/ocadmin/images/original/242125.jpg,Mouse,USB Mice,
243179,,Adesso Accessory AUH-4030 8 in 1 USB-C Multiport Docking Station Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243179,https://www.asipartner.com/ocadmin/images/original/243179.jpg,Accessories,Accessories,
243181,,Adesso Accessory AUH-4020 6 in 1 USB-C Multiport Docking Station Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243181,https://www.asipartner.com/ocadmin/images/original/243181.jpg,Accessories,Accessories,
243182,,Adesso Accessory AUH-4010 3 in 1 USB-C Multiport Docking Station Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243182,https://www.asipartner.com/ocadmin/images/original/243182.jpg,Accessories,Accessories,
243184,,Adesso KB AKB-139EB illuminated Desktop keyboard Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243184,https://www.asipartner.com/ocadmin/images/original/243184.jpg,Keyboards,USB Keyboard,
243188,,Adesso KM WKB-1320CB Antimicrobial Wireless Desketop keyboard & mouse combo,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243188,https://www.asipartner.com/ocadmin/images/original/243188.jpg,Keyboards,Keyboard/Mice Combo,
243189,,Adesso MC iMouse M60 Antimicrobial Wireless Desktop Mouse Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243189,https://www.asipartner.com/ocadmin/images/original/243189.jpg,Mouse,USB Mice,
243190,,Adesso MC iMouse A10 Antimicrobial Wireless Silicon Ergonomic Mouse Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243190,https://www.asipartner.com/ocadmin/images/original/243190.jpg,Mouse,USB Mice,
243191,,Adesso Accessory AUH-1040 15W Wireless Dual QI Charger Pad Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243191,https://www.asipartner.com/ocadmin/images/original/243191.jpg,Accessories,Accessories,
243192,,Adesso MC iMouse A20 Antimicrobial Wireless Vertical Ergonomic Mouse Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243192,https://www.asipartner.com/ocadmin/images/original/243192.jpg,Mouse,USB Mice,
243193,,Adesso Accessory AUH-1030 10W 3 coils Wireless QI Charger Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243193,https://www.asipartner.com/ocadmin/images/original/243193.jpg,Accessories,Accessories,
243194,,Adesso AC AUH-1010 10W Wireless QI Charger Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243194,https://www.asipartner.com/ocadmin/images/original/243194.jpg,Accessories,Accessories,
243195,,Adesso Accessory AUH-1020 10W Wireless QI Charger with Foldable Stand Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=243195,https://www.asipartner.com/ocadmin/images/original/243195.jpg,Accessories,Accessories,
245992,,Adesso KB WKB-1100BB Bluetooth Scissors switch Mini Keyboard Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=245992,https://www.asipartner.com/ocadmin/images/original/245992.jpg,Keyboards,USB Keyboard,
252634,,Adesso Mouse iMouse X5 USB 6400DPI RGB Programable gaming Mouse Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=252634,https://www.asipartner.com/ocadmin/images/original/252634.jpg,Mouse,USB Mice,
261191,,Adesso Mouse Imouse P10 2.4GHz Wireless Air Mouse Mobile Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=261191,https://www.asipartner.com/ocadmin/images/original/261191.jpg,Mouse,USB Mice,
261192,,Adesso Mouse Imouse P20 2.4GHz Wireless Wireless Air Mouse Elite Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=261192,https://www.asipartner.com/ocadmin/images/original/261192.jpg,Mouse,USB Mice,
261193,,Adesso Mouse Imouse P30 2.4GHz Wireless Air Mouse Go Plus Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=261193,https://www.asipartner.com/ocadmin/images/original/261193.jpg,Mouse,USB Mice,
261194,,Adesso KM WKB-5100CB 2.4GHz Wireless presenter mobile mouse with mini Keyboard,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=261194,https://www.asipartner.com/ocadmin/images/original/261194.jpg,Keyboards,Keyboard/Mice Combo,
261195,,Adesso Keyboard and Mice WKB-5300CB 2.4GHz Wireless presenter mobile mouse with full size Keyboard Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=261195,https://www.asipartner.com/ocadmin/images/original/261195.jpg,Keyboards,Keyboard/Mice Combo,
265997,,Adesso Keyboard and Mice AKB-132DB Kids Antimicrobial 4X Large Print Multimedia Keyboard and Mouse Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=265997,https://www.asipartner.com/ocadmin/images/original/265997.jpg,Keyboards,Keyboard/Mice Combo,
265998,,Adesso Accessory AUH-4050 10-IN-1 USB-C Multiport Docking Station with 65Watts Power Adaptor Retail,Adesso,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=265998,https://www.asipartner.com/ocadmin/images/original/265998.jpg,Accessories,Accessories,
199809,,Kingston SSD SA400S37 120G 120GB A400 2.5 inch Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=199809,https://www.asipartner.com/ocadmin/images/original/199809.jpg,Solid State Drive,Solid State Drive - Client,
213106,,Kingston 32G USB3.0 Flash Drive 2018 Year of Dog DTCNY18 32GBIN Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=213106,https://c1.neweggimages.com/ProductImageCompressAll1280/AAYY_1_201806241368278708.jpg,Flash Memory,USB 2.0 Flash Drive,
221058,,Kingston AC C-HUBC1-SR-EN Nucleum USB-C hub 7ports USB-A USB-C HDMI SD microSD,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=221058,https://www.asipartner.com/ocadmin/images/original/221058.jpg,Accessories,Accessories,
221628,,Kingston SSD SUV500 240GBK 240GB SSDNOW UV500 SATA3 2.5 Bulk,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=221628,https://www.asipartner.com/ocadmin/images/original/221628.jpg,Solid State Drive,Solid State Drive - Client,
222338,,Kingston SSD SUV500M8 240GBK 240GB SSDNOW UV500 M.2 Bulk,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=222338,https://www.asipartner.com/ocadmin/images/original/222338.jpg,Solid State Drive,Solid State Drive - Client,
222348,,Kingston SSD SUV500 480GBK 480GB SSDNOW UV500 SATA3 2.5 Bulk Pack,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=222348,https://www.asipartner.com/ocadmin/images/original/222348.jpg,Solid State Drive,Solid State Drive - Client,
224041,,Kingston SSD SQ500S37 120G 120GB Q500 SATA3 2.5 SSD 7mm height Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=224041,https://www.asipartner.com/ocadmin/images/original/224041.jpg,Solid State Drive,Solid State Drive - Client,
224042,,Kingston SSD SQ500S37 240G 240GB Q500 SATA3 2.5 7mm height Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=224042,https://www.asipartner.com/ocadmin/images/original/224042.jpg,Solid State Drive,Solid State Drive - Client,
224043,,Kingston SSD SQ500S37 480G 480GB Q500 SATA3 2.5 7mm height Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=224043,https://www.asipartner.com/ocadmin/images/original/224043.jpg,Solid State Drive,Solid State Drive - Client,
227969,,Kingston SSD SEDC500R 480G 480GB DC500R 2.5 Enterprise SATA SSD Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=227969,https://www.asipartner.com/ocadmin/images/original/227969.jpg,Solid State Drive,Solid State Drive - Enterprise,
227971,,Kingston SSD SEDC500R 960G 960GB DC500R 2.5 Enterprise SATA SSD Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=227971,https://www.asipartner.com/ocadmin/images/original/227971.jpg,Solid State Drive,Solid State Drive - Enterprise,
227972,,Kingston SSD SEDC500R 1920G 1.92TB DC500R 2.5 Enterprise SATA SSD Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=227972,https://www.asipartner.com/ocadmin/images/original/227972.jpg,Solid State Drive,Solid State Drive - Enterprise,
227973,,Kingston SSD SEDC500R 3840G 3.84TB DC500R 2.5 Enterprise SATA SSD Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=227973,https://www.asipartner.com/ocadmin/images/original/227973.jpg,Solid State Drive,Solid State Drive - Enterprise,
228309,,Kingston SSD SUV500M8 120GBK 120G M.2 Bulk Pack,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=228309,https://www.asipartner.com/ocadmin/images/original/228309.jpg,Solid State Drive,Solid State Drive - Client,
228586,,Kingston Memory Flash DT100G3 64GBBK 64GB USB 3.0 Bulk Pack,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=228586,https://www.asipartner.com/ocadmin/images/original/228586.jpg,Flash Memory,USB 2.0 Flash Drive,
228905,,Kingston SSD SEDC500M 1920G 1.92TB DC500M 2.5 Enterprise SATA SSD Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=228905,https://www.asipartner.com/ocadmin/images/original/228905.jpg,Solid State Drive,Solid State Drive - Enterprise,
228906,,Kingston SSD SEDC500M 480G 480G DC500M 2.5 Enterprise SATA SSD Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=228906,https://www.asipartner.com/ocadmin/images/original/228906.jpg,Solid State Drive,Solid State Drive - Enterprise,
228907,,Kingston SSD SEDC500M 960G 960G DC500M 2.5 Enterprise SATA SSD Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=228907,https://www.asipartner.com/ocadmin/images/original/228907.jpg,Solid State Drive,Solid State Drive - Enterprise,
228908,,Kingston AC SNA-FSS-10P SSD SPACER SPONGE 10 Piece Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=228908,https://www.asipartner.com/ocadmin/images/original/228908.jpg,Accessories,Accessories,
229318,,Kingston SSD SQ500S37 960G 960GB Q500 SATA3 2.5 SSD 7mm height-USA Only Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=229318,https://www.asipartner.com/ocadmin/images/original/229318.jpg,Solid State Drive,Solid State Drive - Client,
230362,,Kingston SSD SKC2000M8 1000G 1TB KC2000 M.2 NVMe PCIE Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=230362,https://www.asipartner.com/ocadmin/images/original/230362.jpg,Solid State Drive,Solid State Drive - Client,
230377,,Kingston SSD SEDC500M 3840G 3840G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=230377,https://www.asipartner.com/ocadmin/images/original/230377.jpg,Solid State Drive,Solid State Drive - Enterprise,
238008,,Kingston SSD SKC600 512G 512G KC600 2.5 Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=238008,https://www.asipartner.com/ocadmin/images/original/238008.jpg,Solid State Drive,Solid State Drive - Client,
238009,,Kingston SSD SKC600 256G 256G KC600 2.5 Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=238009,https://www.asipartner.com/ocadmin/images/original/238009.jpg,Solid State Drive,Solid State Drive - Client,
238346,,Kingston SSD SEDC450R 1920G 1920G DC450R 2.5 SATA SSD Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=238346,https://www.asipartner.com/ocadmin/images/original/238346.jpg,Solid State Drive,Solid State Drive - Enterprise,
238347,,Kingston SSD SEDC450R 3840G 3840G DC450R 2.5 SATA SSD Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=238347,https://www.asipartner.com/ocadmin/images/original/238347.jpg,Solid State Drive,Solid State Drive - Enterprise,
238348,,Kingston SSD SEDC450R 480G 480G DC450R 2.5 SATA SSD Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=238348,https://www.asipartner.com/ocadmin/images/original/238348.jpg,Solid State Drive,Solid State Drive - Enterprise,
238349,,Kingston SSD SEDC450R 960G 960GB DC450R 2.5 SATA SSD Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=238349,https://www.asipartner.com/ocadmin/images/original/238349.jpg,Solid State Drive,Solid State Drive - Enterprise,
238350,,Kingston SSD SKC600B 256G 256G SSD KC600 SATA3 2.5 BUNDLE Retail,Kingston,,https://www.asipartner.com/partneraccess/Products/Products.aspx?SKU=238350,https://www.asipartner.com/ocadmin/images/original/238350.jpg,Solid State Drive,Solid State Drive - Client,
